id,area,slope,elev,distroad,distcapital,peatdepth,biomasscarbonruesch,soilcarbon,biomasscarbonbaccini,defor2000,defor2001,defor2002,defor2003,defor2004,defor2005,defor2006,defor2007,defor2008,defor2009,defor2000prop,defor2001prop,defor2002prop,defor2003prop,defor2004prop,defor2005prop,defor2006prop,defor2007prop,defor2008prop,defor2009prop,num_cells
189,33204,2.7584391666666668,68.91945000000001,15.339813333333334,134.42085000000003,9.631943833333333,110682.35957836732,49634.405025240805,116851.65542582043,324.25297771521895,595.7727327549899,561.0196855271842,248.18754596809936,214.29685081528436,492.45167517381714,224.02573825320724,230.09076286743917,311.29103680003146,121.95355569611505,0.00976547939149557,0.0179428000468314,0.016896147618575597,0.007474627935432458,0.006453946838190711,0.01483109490343986,0.00674695031481771,0.006929609771938296,0.00937510651728802,0.003672857357430281,60
190,44761,3.6289439473684215,97.93786973684212,49.05847631578947,183.04315789473682,0.0,303084.7636357868,55410.17239856299,190170.6170817638,194.68592618830223,93.29585261973358,117.81951782905298,272.01520800714684,110.68939116384423,396.30556238074524,417.45697916509636,195.38657888866635,352.9373791241299,409.6373038532784,0.004349454350624477,0.00208431117758168,0.0026321913681341567,0.006077058332189782,0.0024728980845790806,0.008853813864318162,0.009326355067248193,0.004365107546495082,0.00788493061200889,0.009151656662122795,76
191,38858,6.460012121212122,194.27020606060606,29.936448484848484,96.85436666666666,0.0,283652.7799082208,85724.04506833777,211642.22760974074,22.787365719676554,22.289846693108096,69.39519459301638,24.11173998626253,5.073456910837503,17.528253999599034,22.568824042713374,32.71049400697972,98.58189221521545,32.17082954804674,0.0005864266230808727,0.0005736231070335091,0.0017858663490919859,0.0006205090325354503,0.0001305640257048099,0.00045108482164802705,0.0005808025128085175,0.0008417956149822359,0.002536978028082131,0.0008279074977622816,66
192,84947,7.282326058394161,220.571595620438,25.800486861313868,114.31973503649635,0.0,221468.04118228177,88994.84612897229,189788.92270126945,54.6449913049767,237.69623597840422,229.63739765982137,164.43404855925434,145.92755966005134,439.60568045803956,247.50560604916356,103.39280758139394,522.5677266084234,182.24802585621038,0.0006432833567398107,0.0027981710475755966,0.002703302031382172,0.001935725199939425,0.0017178659594812217,0.005175058335880485,0.0029136474042539885,0.001217144897187587,0.006151691367657757,0.0021454321618916547,137
193,30178,7.67668425925926,249.05512222222222,31.983409259259254,134.67127777777776,0.0,256380.7494701154,75410.35648493748,185910.21426005624,29.547035559785545,191.5019485262096,157.6398722218644,393.79845917503957,366.5285428830872,375.05849371177845,200.43938731897114,42.37614858807333,385.38266494991126,111.59253350133781,0.0009790919066798842,0.006345746852879899,0.005223668640130704,0.013049190111175014,0.01214555447289705,0.012428209083165831,0.0066419042785794665,0.0014042066600859343,0.012770318276556142,0.0036978107727926902,54
194,32600,10.80420185185185,243.9377851851852,10.22119148148148,111.38271666666664,0.0,263629.85384145763,67722.78789552493,187770.83207665503,46.28713503035511,170.75185517498954,66.84516029191117,73.51709931635709,111.32932141835431,82.80694746103451,64.70403590609641,12.295503900962466,185.8170970566339,39.635301982398396,0.001419850767802304,0.005237786968557962,0.002050465039629177,0.0022551257459005243,0.0034150098594587213,0.002540090412915169,0.00198478637748762,0.0003771626963485419,0.005699910952657482,0.0012158068092760245,54
195,0,19.2291,823.333,13.1111,472.306,0.0,307109.71282854513,61421.94256570902,167886.643012938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
196,9,4.14135,172.5,33.958349999999996,148.333,0.0,208051.24187927324,103868.60762773873,186392.8426015313,0.01070809383536302,0.04032285672287864,0.0017541698787032175,0.013416313213527702,0.02868376387534952,0.01726165665429756,0.0034683337384443474,0.013016253023906825,0.019792896424947165,0.012222227600293711,0.0011897882039292244,0.004480317413653182,0.0001949077643003575,0.0014907014681697446,0.0031870848750388354,0.0019179618504775067,0.0003853704153827053,0.0014462503359896472,0.0021992107138830183,0.0013580252889215235,2
197,0,5.973,142.417,33.3056,149.389,0.0,273343.3206769978,103870.46185725919,199540.62409420844,0.00025150641434825067,4.148559411929908e-05,0.0,0.0002774349106728126,2.5928496324561925e-06,0.0,2.3335646692105732e-05,5.185699264912385e-06,0.007651499265378222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
198,3,4.59957,107.361,30.6667,147.333,0.0,269247.934393559,103872.29956299737,147608.00464215418,0.08044979016471089,0.019388978205164137,0.014758774454677178,0.048617139380113056,0.002604489609648914,0.4867501692699414,0.3547893623810631,0.01070734617300109,0.5721195509195448,0.003762040547270653,0.026816596721570298,0.006462992735054712,0.004919591484892393,0.016205713126704352,0.0008681632032163047,0.1622500564233138,0.11826312079368771,0.0035691153910003635,0.1907065169731816,0.0012540135157568845,1
199,102254,3.0577179263803678,55.3066045398773,23.871337245398774,131.51416871165642,0.8469754601226993,200779.21177797997,78481.07703205988,111531.75638513078,779.7115249479876,1496.7962325103458,332.64719483260905,2853.1570642997676,1799.5482736799943,5996.268676713242,2013.376856839569,1941.6403553212406,10711.602471637909,2562.856244508314,0.00762524228830156,0.014638021324450348,0.003253146036659779,0.027902645024153263,0.017598805657284746,0.05864092042084654,0.019689956938990838,0.018988404906617254,0.1047548503886196,0.025063628264012303,163
200,33199,15.318899454545457,323.63788,5.540909618181817,467.1388363636364,0.0,305070.5885230575,61253.50074805688,206758.8671517125,74.8494060946833,150.47125320200797,35.935721000549854,63.351624223130514,50.923519897767086,19.1672938970401,98.47386619216729,63.289372118395406,20.413196403063587,73.56281106745989,0.002254568092252276,0.004532403180879182,0.001082433838385188,0.0019082389295801234,0.0015338871621966652,0.0005773455193542004,0.0029661696494523116,0.001906363809704973,0.0006148738336414828,0.0022158140626964635,55
