,PROVINCE,LEGAL_STAT,HGU,AREA_HGU,SOURCES,PELEPASAN,AREA_LEPAS,IJIN_LOKAS,AREA_ILOK,AREA_IUP,HECTARES,PERIMETER,AREA,PO_COM,IUP,commodity,PO_GROUP,DISTRICT,LIC_PROCES
113,Central Kalimantan,IUP,,0,Central Kalimantan Province Plantation Agency 2016,,0,Decree of Seruyan Regent No. 105/2005,0,11243,565.2317584,16578.68014,5648468.747,PT Ciptatani Kumai Sejahtera,Decree of Seruyan Regent No. 525/02/EK/2007 date 01/04/2007,Palm oil,Medco,Seruyan,HGU Recomendation Letter No. 106/PPTB/BPN/2006
114,Central Kalimantan,no data,,2890,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,1251.174497,29640.74646,12503225.34,PT Ciptatani Kumai Sejahtera,,Palm oil,Medco,Seruyan,HGU Recomendation Letter No. 106/PPTB/BPN/2006
115,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,1549.51068,20032.47051,15484555.71,PT Tapian Nadenggan,,Palm oil,Wijaya family/Sinar Mas/GAR,Kotawaringin Barat,
116,Central Kalimantan,HGU,,0,"BPN online map 2018, RSPO 2017",,0,,0,0,4723.3173,30202.60406,47201010.49,PT Tapian Nadenggan,,Palm oil,Wijaya family/Sinar Mas/GAR,Kota Waringin Timur and Seruyan,
117,Central Kalimantan,no data,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,737.6268387,18216.55447,7371245.66,PT Cipta Narada Lestari,,Palm oil,Jardine Matheson/Astra Agro Lestari,Kotawaringin Barat,
118,Central Kalimantan,HGU,54/HGU/BPN/2000 dan 11/28/2000,0,BPN online map 2018,,0,,0,0,10381.20007,64357.52055,103741311.9,PT Bangunjaya Alam Permai,,Palm oil,Best International/Best Agro Plantation,Kotawaringin Barat and Seruyan,
119,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2016,,0,,12000,0,11894.69174,50636.02018,118865922.8,PT Bangkitgiat Usaha Mandiri,,Palm oil,Nurdin Tampubolon Corporation (NT CORP),Katingan and Kotawaringin Timur,
120,Central Kalimantan,no data,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,480.4644311,13068.34587,4801372.682,Koperasi Karya Abadi,,Palm oil,,Katingan,
121,Central Kalimantan,no data,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,842.8538339,16319.75374,8422799.089,PT Sawit Mas Parenggean,,no data,,Kotawaringin Timur,
122,Central Kalimantan,no data,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,5047.517305,43720.044,50440802.96,PT Tisma Perdana Mandiri,,no data,,Katingan,
123,Central Kalimantan,no data,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,10160.58985,52918.85013,101536711.9,PT Kalimantan Hamparan Sawit,,no data,Abdi Budi Mulia,Gunung Mas,
124,Central Kalimantan,no data,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,13502.02061,55890.90976,134928266.8,PT Krida Darma Kahuripan,,Palm oil,Makin,Katingan and Gunung Mas,
125,Central Kalimantan,no data,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,7717.355797,48775.67491,77121008.14,PT Tantahan Panduhup Asi,,no data,Sumber Tani Agung (STA),Gunung Mas,
126,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,20728.15159,73351.19622,207140371.5,PT Ruta Jona Lestari,,no data,,Katingan and Gunung Mas,
127,Central Kalimantan,Location Permit,,0,Central Kalimantan Province Plantation Agency 2017,155/KPTS-II/1988,0,875/2005 date 12/13/2005,20310,0,19217.16498,63962.36411,192040794.2,PT Dian Agro Mandiri,,Palm oil,Lifere Agro Kapuas,Kapuas,
128,Central Kalimantan,IUP,,0,Central Kalimantan Province Plantation Agency 2017,,0,Decree of Kapuas Regent No. 1105/2007 date 12/31/2007,14000,9600,9935.073784,52254.56522,99283086.88,PT Sepalar Yasa Kartika,Decree of Kapuas Regent No. 168/Disbunhut/2013 date 03/25/2013,Palm oil,,Kapuas,
129,Central Kalimantan,IUP,,0,Central Kalimantan Province Plantation Agency 2017,no data,0,Decree of Pulang Pisau Regent No. 26/2007 date 01/24/2017,20000,20000,20562.39421,66264.24979,205483926.4,PT Berkah Alam Fajarmas,Decree of Pulang Pisau Regent No. 13/2007 date 01/10/2017,Palm oil,Best International/Best Agro Plantation,Pulang Pisau,
130,Central Kalimantan,IUP,,0,Central Kalimantan Province Plantation Agency 2017,no data,0,Decree of Pulang Pisau Regent No. 27/2007 date 01/24/2017,20000,20000,21884.23544,65956.97254,218693337.9,PT Bahaur Era Sawit Tama,Decree of Pulang Pisau Regent No. 11/2007 date 01/10/2017,Palm oil,Best International/Best Agro Plantation,Pulang Pisau,
131,Central Kalimantan,no data,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,9519.618561,39564.40508,95131363.61,PT Katingan Hijau Lestari,,Palm oil,,Katingan and Gunung Mas,
132,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2016,,0,,0,0,2257.336459,33884.10773,22557993.7,PT Kalimantan Sawit Kusuma,,no data,,Sukamara,
133,Central Kalimantan,Location Permit,,0,Central Kalimantan Province Plantation Agency 2017,,0,Decree of Barito Utara Regent No. 188.45/390/2005 date 07/16/2005,20000,0,21279.79859,69430.72116,212653085.2,PT Berjaya Agro Kalimantan,,no data,,Barito Utara,
134,Central Kalimantan,Location Permit,,0,Based on HGU and IL permit information supplied by other NGOs,,0,914/2007 date 11/21/2007,0,0,6515.217168,36326.18608,65107807.57,PT Fajar Mas Indah Plantations,,no data,,Pulang Pisau,
135,Central Kalimantan,no data,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,12590.51468,61476.95941,125819414.1,PT Graha Indo Sawit Andal Tunggal,,no data,,Seruyan,
136,Central Kalimantan,no data,,0,Based on HGU and IL permit information supplied by other NGOs,no data,0,,0,0,3821.688518,43040.14012,38190862.14,PT Mukti Sawit Kahuripan,,Palm oil,Makin,Kotawaringin Timur,
137,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2016,,0,,0,0,10694.59039,97230.64283,106873081.1,PT Menthobi Mitra Lestari (PT Menthobi Sawit),,Palm oil,Bakrie,Lamandau,
138,Central Kalimantan,Location Permit,,0,Central Kalimantan Province Plantation Agency 2016,478/MENHUT-II/2014,2830.13,EK.525.26/29/IX/2004,18000,0,17500.94378,63218.88924,174890268.5,PT Tanjung Sawit Abadi,,Palm oil,Citra Borneo Indah,Lamandau,
139,Central Kalimantan,IUP,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,15000,898.3763422,16776.14813,8977646.102,PT Menthobi Sawit Jaya,Decree of Seruyan Regent No.525/289/Ek/2005 date 10/4/2005,Palm oil,,Seruyan and Kotawaringin Barat,
140,Central Kalimantan,HGU,23/HGU/BPN/1996 date 06/06/1996,3876,Central Kalimantan Province Plantation Agency 2016,,0,837/GKTG/93 date 01/27/1993,8000,0,2400.644839,32434.1566,23990101.66,PT Persada Bina Nusantara Pagi,,Palm oil,,Kotawaringin Barat,
141,Central Kalimantan,HGU,39/HGU/BPN/1996 date 10/10/1996,9074,BPN online map 2019,,0,790/GKTG/1992 date 02/12/1992,9074,0,9079.580176,68377.08849,90733976.11,PT Gunung Sejahtera Puti Pesona,,Palm oil,Jardine Matheson/Astra Agro Lestari,Kotawaringin Barat,
142,Central Kalimantan,HGU,24/HGU/BPN/1996 date 07/06/1996,4398,BPN online map 2019,,0,789.GKTG/1992 date 02/12/1992,0,0,4400.553509,35415.54132,43975570.38,PT Gunung Sejahtera Yoli Makmur,,Palm oil,Jardine Matheson/Astra Agro Lestari,Kotawaringin Barat,
143,Central Kalimantan,HGU,64/HGU/BPN/05 date 06/02/2005,11471.707,BPN online map 2019,,0,,0,0,4408.695366,27696.10462,44056933.5,PT Bumi Sawit Kencana,,Palm oil,Wilmar,Kotawaringin Timur,
144,Central Kalimantan,HGU,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,1758.737325,24445.18131,17575397.47,PT Sawit Mas Nugraha Perdana,,Palm oil,,Seruyan,
145,Central Kalimantan,HGU,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,1330.899023,15289.89195,13299927.73,PT Sawit Mas Nugraha Perdana,,Palm oil,,Seruyan,
146,Central Kalimantan,HGU,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,979.8292587,13630.25244,9791620.63,PT Sawit Mas Nugraha Perdana,,no data,,Seruyan,
147,Central Kalimantan,HGU,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,1136.112148,18138.99385,11353385.34,PT Sawit Mas Nugraha Perdana,,no data,,Seruyan,
148,Central Kalimantan,no data,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,12563.01508,74019.24587,125544605.4,PT Borneo Eka Sawit Tangguh,,no data,Best International/Best Agro Plantation,Seruyan,
149,Central Kalimantan,HGU,74/HGU/BPN/1997 date 07/15/1997,2707,Based on HGU and IL permit information supplied by other NGOs,,0,312/480.42/BPN/1995 date 09/03/1995,0,0,1077.179491,15452.17222,10764460.06,PT Wana Sawit Subur Lestari,,Palm oil,Best International/Best Agro Plantation,Kotawaringin Barat,
150,Central Kalimantan,no data,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,1563.354266,29596.62103,15622897.3,PT Mega Ika Khansa,,Palm oil,Theodore Rachmat and family/Triputra,Seruyan,
151,Central Kalimantan,IUP,,0,RSPO 2015,499/KPTS-II/1997,11930,Decree of Seruyan Regent No. 92/2007 date 04/19/2007,752,20500,952.2354556,32573.6827,9515870.493,PT Agro Indomas (CK),Revised IUP No 525/342/Ek.2007 date 10/31/2007,Palm oil,Carson Cumberbatch/Goodhope Asia Holdings,Kotawaringin Timur,
152,Central Kalimantan,no data,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,1815.055314,18888.14188,18138193.88,PT Mananjung Hayak,,no data,,Kotawaringin Timur,
153,Central Kalimantan,no data,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,8041.680767,48383.13905,80362049.41,PT Tunas Agro Subur Kencana,,Palm oil,Best International/Best Agro Plantation,Kotawaringin Timur,
154,Central Kalimantan,Location Permit,,0,Based on HGU and IL permit information supplied by other NGOs,,0,373.460.42 date 12/13/2006,490,0,456.05299,10666.03951,4557424.495,PT Windu Nabatindo Lestari,,Palm oil,Bumitama,Kotawaringin Timur,
155,Central Kalimantan,no data,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,4966.343376,29974.27437,49629616.41,PT Hampalit Jaya,,no data,,Katingan,
156,Central Kalimantan,no data,,0,Based on HGU and IL permit information supplied by other NGOs,,0,,0,0,8272.000835,53713.77526,82663681.76,PT Mulya Sawit Agro Lestari,,Palm oil,Mulia Sawit Agro Lestari (MSAL),Gunung Mas,
157,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2016,no data,0,,0,0,15521.53843,55130.39514,155109693.4,PT Mitra Jaya Agro Palm,,Palm oil,Golden Plantation,Barito Timur,
158,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,12325.4582,50244.14018,123170654.2,PT Kalimantan Ria Sejahtera,,Palm oil,Tanoto family/DTK Opportunity,Gunung Mas and Kapuas,
159,Central Kalimantan,HGU,43/HGU/BPN/96 tgl.16-10-1996,8964,BPN online map 2019,,0,786.GKTG/1992 date 02/12/1992,0,0,8950.643139,46192.83417,89445483.72,PT Gunung Sejahtera Dua Indah,,Palm oil,Jardine Matheson/Astra Agro Lestari,Kotawaringin Barat,
160,Central Kalimantan,HGU,41/HGU/BPN/1996 date 10/16/1996,7448.56,BPN online map 2019,,0,835/GKTG/1993 date 01/27/1994,0,0,7452.582876,43925.30303,74475081.84,PT Agro Menara Rachmat,,Palm oil,Jardine Matheson/Astra Agro Lestari,Kotawaringin Barat,
161,Papua,HGU,159/HGU/BPN RI/2014,14508.85,Goodhope 2016,,0,74/2010 date 06/14/2010,17000,0,5607.566966,41401.62904,56037486.02,PT Nabire Baru (Core Plantation),,Palm oil,Carson Cumberbatch/Goodhope Asia Holdings,Nabire,
162,Central Kalimantan,Location Permit,,0,WWF 2009,,0,,0,0,342.9582787,8508.572625,3427247.479,PT Dagang Industri,,no data,,Kotawaringin Barat,
163,Central Kalimantan,Location Permit,,0,WWF 2009,,0,,0,0,823.0384535,11883.303,8224780.215,PT P4S Graha Inti Jaya,,Palm oil,Tianjin Julong,Pulang Pisau,
164,Central Kalimantan,Location Permit,,0,WWF 2009,,0,,0,0,4132.564531,31875.92825,41297505.42,PT Meta Epsi Agro III,,Palm oil,Cempaka Mas Abadi,Kotawaringin Barat,
165,Central Kalimantan,Location Permit,,0,WWF 2009,,0,,0,0,836.6073679,13734.31183,8360376.963,PT Meta Epsi Agro III,,Palm oil,Cempaka Mas Abadi,Sukamara and Kotawaringin Barat,
166,Central Kalimantan,Location Permit,,0,WWF 2009,,0,,0,0,1162.063856,19457.01324,11612725.71,PT Nusantara Upaya Bakti,,no data,,Kotawaringin Barat,
167,Central Kalimantan,HGU,97/HGU/BPN/2004,0,BPN online map 2018,,0,,0,12178.31,12186.28507,66276.30249,121779870.6,PT Tapian Nadenggan,500/193/EK/2004 date 06/22/2004,Palm oil,Wijaya family/Sinar Mas/GAR,Seruyan,
168,Central Kalimantan,Location Permit,,0,WWF 2009,no data,0,,0,0,13885.74682,73465.78935,138762915.9,PT Graha Jaya Abadi I,,no data,Tianjin Julong,Kotawaringin Timur,
169,Central Kalimantan,Location Permit,,0,WWF 2009,,0,,0,0,4958.523231,38296.00936,49551468.21,PT Indrogunas Pratama,,no data,,Kotawaringin Timur,
170,Central Kalimantan,Location Permit,,0,WWF 2009,,0,,0,0,2474.3889,28483.16064,24727040.13,PT Indrogunas Pratama,,no data,,Kotawaringin Timur,
171,Central Kalimantan,Location Permit,,0,WWF 2009,,0,,0,0,739.0821383,13349.35711,7385788.746,PT Lestari Unggul Jaya,,no data,,Kotawaringin Timur,
172,Central Kalimantan,Location Permit,,0,WWF 2009,,0,,0,0,1898.703184,27028.84974,18974102.99,PT Bhadra Cemerlang,,Palm oil,Jardine Matheson/Astra Agro Lestari,Kotawaringin Timur,
173,Central Kalimantan,HGU,23/HGU/BPN/1994 and 90/HGU/BPN/2004,9884.66,BPN online map 2018,775/KPTS-II/1992,0,,0,0,5296.92959,50163.54621,52933227.48,PT Antang Ganda Utama,,Palm oil,Dhanistha Surya Nusantara (DSN),Barito Utara,
174,Central Kalimantan,HGU,132/HGU/BPN/1997 date 10/28/1997,7512.38,BPN online map 2019,194/KPTS-II/1996 date 05/01/1996,7790,No. 943.460-42/BPN/1994 date 12/12/1994,12500,15000,7520.609951,62668.27426,75154889.37,PT Perkebunan Musirawas Citraharpindo,No. 525/325/Ek/2007 date 10/26/2007,Palm oil,Musirawas and Asam Jawa JV,Seruyan,
175,Central Kalimantan,HGU,12/HGU/BPN/1998 and 24/HGU/BPN/2000,12104,RSPO 2015,499/KPTS-II/1997,11930,Head of BPN Kotawaringin Timur Regency No. 08.460.42,12000,20500,9406.081096,66324.59909,93996762.07,PT Agro Indomas (CK),Revised IUP No 525/342/Ek.2007 date 10/31/2007,Palm oil,Carson Cumberbatch/Goodhope Asia Holdings,Seruyan,
176,Central Kalimantan,HGU,63/HGU/BPN/2000,14188.6,BPN online map 2018,580/KPTS-II/1999,1295,,0,0,14104.30444,81939.09849,140947003.9,PT Salonok Ladang Mas,,Palm oil,Theodore Rachmat and family/Union Sampoerna Triputa Persada (JV between Triputra and Union Persada),Seruyan,
177,Central Kalimantan,HGU,9/HGU/BPN/2000,10273.54,SarVision Indonesia 2007,,0,,0,0,6601.74784,50104.21696,65972525.07,PT Harapan Hibrida Kalbar,,Palm oil,Theodore Rachmat and family/Union Sampoerna Triputa Persada (JV between Triputra and Union Persada),Sukamara,
178,Central Kalimantan,HGU,37/HGU/BPN/2003,7340.02,SarVision Indonesia 2007,no data,0,,0,0,1426.36119,22582.30932,14253899.37,PT London Sumatra Internasional Tbk,,Palm oil,Salim/IndoAgri,Kotawaringin Timur,
179,Central Kalimantan,HGU,27/HGU/BPN/2005 date 04/28/2005,12386.27,BPN online map 2019,826/KPTS-II/1997 date 12/31/1997,7152,Decree of Kotawaringin Timur Regent  No.193.460.42/2004 date 03/12/2004,16300,12386.27,1485.61427,17276.70671,14846026.7,PT Sukajadi Sawit Mekar,Decree of Kotawaringin Timur Regent No. 188.45/294/Huk.Ek.SDA/2014 date 07/25/2014,Palm oil,Musim Mas,Kotawaringin Timur,
180,West Kalimantan,HGU,127/HGU/BPN-RI/2009 date 09/09/2009,8374.13,BPN online map 2019,,0,Decree of Ketapang Regent No. 90/2009 date 03/04/2009,13400,15800,101.1420525,5174.383274,1010731.818,PT Sawit Mitra Abadi,Decree of Ketapang Regent No. 551.31/2747/DISBUN-D date 11/16/2006,Palm oil,Genting,Ketapang,
181,West Kalimantan,HGU,127/HGU/BPN-RI/2009 date 09/09/2009,8374.13,BPN online map 2019,,0,Decree of Ketapang Regent No. 90/2009 date 03/04/2009,13400,15800,2912.325065,34798.09513,29103419.74,PT Sawit Mitra Abadi,Decree of Ketapang Regent No. 551.31/2747/DISBUN-D date 11/16/2006,Palm oil,Genting,Ketapang,
182,Central Kalimantan,HGU,22/HGU/BPN/2003,4047.65,SarVision Indonesia 2007,,0,,0,0,1433.509721,15981.87141,14325336.01,PT Sawitmas Nugraha Perdana,,no data,,Seruyan,
183,Central Kalimantan,Location Permit,,0,WWF 2009,,0,,0,0,1154.904367,14513.8719,11541179.57,PT Jaya Citra,,no data,,Katingan,
184,South Kalimantan,HGU,18/HGU/BPN/1999,485,BPN online map 2018,,0,,0,1042414,10340.46638,73833.62395,103334252.4,PT Swadaya Andika,188.45/387/Kum/2009 date 10/15/2009,Palm oil,Sime Darby,Kotabaru,
185,West Kalimantan,no data,,0,BPN online map 2018,,0,,0,0,1836.452968,18916.5452,18352024.71,PT Purna Kahuripan,,Palm oil,,Landak,
186,West Kalimantan,IUP,,0,BPN online map 2018,,0,,0,500,582.8598398,28123.77834,5824629.526,PT Agrina Indah,525/2095/HK-2010 date 12/29/2010,Palm oil,,Landak,
187,West Kalimantan,IUP,,0,BPN online map 2018,,0,,0,9000,2819.298233,34340.34665,28173784.86,PT Satria Multi Sukses,525/12/ahk-2007 date 01/12/2007,Palm oil,Charoen Pokphand,Landak,
188,West Kalimantan,IUP,,0,BPN online map 2018,,0,,0,9000,1710.594772,38448.92101,17094299.76,PT Satria Multi Sukses,525/12/ahk-2007 date 01/12/2007,Palm oil,Charoen Pokphand,Landak,
189,West Kalimantan,no data,,0,PO_Plantation_West_Kalimantan_2010.shp,,0,,0,0,2760.037632,28543.86432,27581582.37,PT Ichtiar Gusti Pudi,,Palm oil,Ahamad Zaki Resources,Landak,
190,West Kalimantan,IUP,,0,BPN online map 2018,,0,,0,6429.37,2521.908873,22768.37161,25201916.28,PT Cemaru Lestari II,454/Menhutbun-VII/2000 date 04/25/2000,Palm oil,Global Palm Resources,Landak,
191,West Kalimantan,IUP,,0,BPN online map 2018,,0,,0,6429.37,1670.099523,29663.57146,16689623.01,PT Cemaru Lestari,454/Menhutbun-VII/2000 date 04/25/2000,Palm oil,Global Palm Resources,Landak,
192,West Kalimantan,no data,,0,GAMA Group 2017,,0,,0,0,2167.184276,33983.23901,21657085.74,PT Patiware,,Palm oil,KPN Corp (formerly Gama),Bengkayang,
193,West Kalimantan,no data,,0,PO_Plantation_West_Kalimantan_2010.shp,,0,,0,0,2559.40983,37051.96513,25576670.49,PT Ceria Prima 2,,Palm oil,Darmex Agro,Bengkayang,
194,West Kalimantan,no data,,0,PO_Plantation_West_Kalimantan_2010.shp,,0,,0,0,1044.425427,13283.24121,10437142.46,PT Koperasi Kingsang Makmur,,Palm oil,,Melawi,
195,Maluku,no data,,0,MoF 2013,117/KPTS/KWL-6/1995 date 04/17/1995,93.1,,0,0,89.59380225,5018.796802,895327.9508,CV Surya Perkasa,,Palm oil,,Maluku Tengah,
196,Maluku,no data,,0,MoF 2013,KPTS/KWL-6/1995 date 12/30/1995,99.96,,0,0,91.78693649,3831.000444,917244.3596,Kelompok Tani Namasuri,,no data,,Seram Bagian Barat,
197,Riau,no data,,0,Riau Province 2013,,0,,0,0,847.6115129,12870.70167,8470343.483,Koperasi Atan,,no data,,Bengkalis,
198,East Kalimantan,IUP,,0,BPN East Kalimantan Province 2013,,0,,0,21000,539.1729674,12585.93412,5388058.28,PT Jaya Mandiri Sukses,Decree of Kutai Kartanegara Regent No. 503/11/SK DISBUN KUKAR/XII/2005 date 12/21/2005,Palm oil,Rajawali/Eagle High,Kutai Karta Negara,HGU Process
199,East Kalimantan,IUP,,0,BPN East Kalimantan Province 2013,,0,,0,21000,6039.820313,43693.39091,60357076.15,PT Jaya Mandiri Sukses,Decree of Kutai Kartanegara Regent No. 503/11/SK DISBUN KUKAR/XII/2005 date 12/21/2005,Palm oil,Rajawali/Eagle High,Kutai Karta Negara,HGU Process
200,East Kalimantan,IUP,,0,BPN East Kalimantan Province 2013,,0,,0,21000,1752.300742,23204.37042,17511075.47,PT Jaya Mandiri Sukses,Decree of Kutai Kartanegara Regent No. 503/11/SK DISBUN KUKAR/XII/2005 date 12/21/2005,Palm oil,Rajawali/Eagle High,Kutai Karta Negara,HGU Process
201,East Kalimantan,IUP,,0,BPN East Kalimantan Province 2013,,0,,0,21000,2154.420409,23743.41464,21529533.98,PT Jaya Mandiri Sukses,Decree of Kutai Kartanegara Regent No. 503/11/SK DISBUN KUKAR/XII/2005 date 12/21/2005,Palm oil,Rajawali/Eagle High,Kutai Karta Negara,HGU Process
202,East Kalimantan,HGU,,0,BPN East Kalimantan Province 2013,,0,,0,20000,10213.97161,45598.7588,102070166,PT Khaleda Agroprima Malindo,Decree of Kutai Kartanegara Regent No. 503/08/SK DISBUN KUKAR/XI/2005 date 11/15/2005,Palm oil,,Kutai Karta Negara,
203,East Kalimantan,HGU,,0,BPN East Kalimantan Province 2013,,0,,0,20000,1481.029372,20248.54264,14800208.94,PT Khaleda Agroprima Malindo,Decree of Kutai Kartanegara Regent No. 503/08/SK DISBUN KUKAR/XI/2005 date 11/15/2005,Palm oil,,Kutai Karta Negara,
204,East Kalimantan,HGU,,0,BPN East Kalimantan Province 2013,,0,,0,20000,959.5792953,15432.54696,9589258.884,PT Khaleda Agroprima Malindo,Decree of Kutai Kartanegara Regent No. 503/08/SK DISBUN KUKAR/XI/2005 date 11/15/2005,Palm oil,,Kutai Karta Negara,
205,East Kalimantan,HGU,,0,BPN East Kalimantan Province 2013,,0,,0,20000,2619.061796,23179.17666,26172783.97,PT Khaleda Agroprima Malindo,Decree of Kutai Kartanegara Regent No. 503/08/SK DISBUN KUKAR/XI/2005 date 11/15/2005,Palm oil,,Kutai Karta Negara,
206,East Kalimantan,HGU,,0,BPN East Kalimantan Province 2013,,0,,0,20000,347.331241,8549.841239,3470947.326,PT Khaleda Agroprima Malindo,Decree of Kutai Kartanegara Regent No. 503/08/SK DISBUN KUKAR/XI/2005 date 11/15/2005,Palm oil,,Kutai Karta Negara,
207,East Kalimantan,HGU,,0,BPN East Kalimantan Province 2013,,0,,0,0,454.3767972,10191.30782,4540673.981,PT Malaya Sawit Khatulistiwa,,Palm oil,,Kutai Karta Negara,
